Country,Confirmed,Date,New Cases
Australia,2711234,2022-06-18 00:00:00+00:00,2564970
Australia,75649,2022-06-18 00:00:00+00:00,-2635585
Australia,2029132,2022-06-18 00:00:00+00:00,1953483
Australia,176857,2022-06-18 00:00:00+00:00,-1852275
Australia,177330,2022-06-19 00:00:00+00:00,473
Australia,75814,2022-06-19 00:00:00+00:00,-101516
Australia,147096,2022-06-19 00:00:00+00:00,71282
Australia,566507,2022-06-19 00:00:00+00:00,419411
Australia,1251031,2022-06-19 00:00:00+00:00,684524
Australia,2717292,2022-06-19 00:00:00+00:00,1466261
Australia,2034734,2022-06-19 00:00:00+00:00,-682558
Australia,855855,2022-06-19 00:00:00+00:00,-1178879
Australia,2725064,2022-06-20 00:00:00+00:00,1869209
Australia,2042109,2022-06-20 00:00:00+00:00,-682955
Australia,860723,2022-06-20 00:00:00+00:00,-1181386
Australia,178317,2022-06-20 00:00:00+00:00,-682406
Australia,76039,2022-06-20 00:00:00+00:00,-102278
Australia,147942,2022-06-20 00:00:00+00:00,71903
Australia,568884,2022-06-20 00:00:00+00:00,420942
Australia,1255837,2022-06-20 00:00:00+00:00,686953
Australia,866453,2022-06-21 00:00:00+00:00,-389384
Australia,571654,2022-06-21 00:00:00+00:00,-294799
Australia,76283,2022-06-21 00:00:00+00:00,-495371
Australia,1260631,2022-06-21 00:00:00+00:00,1184348
Australia,179472,2022-06-21 00:00:00+00:00,-1081159
Australia,2734519,2022-06-21 00:00:00+00:00,2555047
Australia,2049802,2022-06-21 00:00:00+00:00,-684717
Australia,148996,2022-06-21 00:00:00+00:00,-1900806
Australia,180507,2022-06-22 00:00:00+00:00,31511
Australia,150123,2022-06-22 00:00:00+00:00,-30384
Australia,76541,2022-06-22 00:00:00+00:00,-73582
Australia,871777,2022-06-22 00:00:00+00:00,795236
Australia,574433,2022-06-22 00:00:00+00:00,-297344
Australia,2743680,2022-06-22 00:00:00+00:00,2169247
Australia,2057195,2022-06-22 00:00:00+00:00,-686485
Australia,1265588,2022-06-22 00:00:00+00:00,-791607
Australia,76541,2022-06-23 00:00:00+00:00,-1189047
Australia,2064814,2022-06-23 00:00:00+00:00,1988273
Australia,1270096,2022-06-23 00:00:00+00:00,-794718
Australia,871777,2022-06-23 00:00:00+00:00,-398319
Australia,2752776,2022-06-23 00:00:00+00:00,1880999
Australia,577073,2022-06-23 00:00:00+00:00,-2175703
Australia,151113,2022-06-23 00:00:00+00:00,-425960
Australia,181536,2022-06-23 00:00:00+00:00,30423
Australia,2071448,2022-06-24 00:00:00+00:00,1889912
Australia,880899,2022-06-24 00:00:00+00:00,-1190549
Australia,76993,2022-06-24 00:00:00+00:00,-803906
Australia,579405,2022-06-24 00:00:00+00:00,502412
Australia,182500,2022-06-24 00:00:00+00:00,-396905
Australia,1274426,2022-06-24 00:00:00+00:00,1091926
Australia,2761005,2022-06-24 00:00:00+00:00,1486579
Australia,152199,2022-06-24 00:00:00+00:00,-2608806
Australia,77210,2022-06-25 00:00:00+00:00,-74989
Australia,579405,2022-06-25 00:00:00+00:00,502195
Australia,884323,2022-06-25 00:00:00+00:00,304918
Australia,1277471,2022-06-25 00:00:00+00:00,393148
Australia,2077153,2022-06-25 00:00:00+00:00,799682
Australia,153012,2022-06-25 00:00:00+00:00,-1924141
Australia,183277,2022-06-25 00:00:00+00:00,30265
Australia,2768461,2022-06-25 00:00:00+00:00,2585184
Australia,153939,2022-06-26 00:00:00+00:00,-2614522
Australia,184078,2022-06-26 00:00:00+00:00,30139
Australia,583665,2022-06-26 00:00:00+00:00,399587
Australia,2083424,2022-06-26 00:00:00+00:00,1499759
Australia,77419,2022-06-26 00:00:00+00:00,-2006005
Australia,2775310,2022-06-26 00:00:00+00:00,2697891
Australia,1280731,2022-06-26 00:00:00+00:00,-1494579
Australia,887743,2022-06-26 00:00:00+00:00,-392988
Australia,2091140,2022-06-27 00:00:00+00:00,1203397
Australia,185293,2022-06-27 00:00:00+00:00,-1905847
Australia,77419,2022-06-27 00:00:00+00:00,-107874
Australia,2783915,2022-06-27 00:00:00+00:00,2706496
Australia,586389,2022-06-27 00:00:00+00:00,-2197526
Australia,1285999,2022-06-27 00:00:00+00:00,699610
Australia,892527,2022-06-27 00:00:00+00:00,-393472
Australia,155047,2022-06-27 00:00:00+00:00,-737480
Australia,2091140,2022-06-28 00:00:00+00:00,1936093
Australia,156472,2022-06-28 00:00:00+00:00,-1934668
Australia,186464,2022-06-28 00:00:00+00:00,29992
Australia,2794932,2022-06-28 00:00:00+00:00,2608468
Australia,589324,2022-06-28 00:00:00+00:00,-2205608
Australia,898402,2022-06-28 00:00:00+00:00,309078
Australia,1287412,2022-06-28 00:00:00+00:00,389010
Australia,77720,2022-06-28 00:00:00+00:00,-1209692
Australia,1292709,2022-06-29 00:00:00+00:00,1214989
Australia,187728,2022-06-29 00:00:00+00:00,-1104981
Australia,2111649,2022-06-29 00:00:00+00:00,1923921
Australia,592558,2022-06-29 00:00:00+00:00,-1519091
Australia,157678,2022-06-29 00:00:00+00:00,-434880
Australia,78407,2022-06-29 00:00:00+00:00,-79271
Australia,2806385,2022-06-29 00:00:00+00:00,2727978
Australia,903813,2022-06-29 00:00:00+00:00,-1902572
Australia,1298031,2022-06-30 00:00:00+00:00,394218
Australia,158826,2022-06-30 00:00:00+00:00,-1139205
Australia,2817248,2022-06-30 00:00:00+00:00,2658422
Australia,595398,2022-06-30 00:00:00+00:00,-2221850
Australia,2118366,2022-06-30 00:00:00+00:00,1522968
Australia,189244,2022-06-30 00:00:00+00:00,-1929122
Australia,908851,2022-06-30 00:00:00+00:00,719607
Australia,78709,2022-06-30 00:00:00+00:00,-830142
Australia,598168,2022-07-01 00:00:00+00:00,519459
Australia,160133,2022-07-01 00:00:00+00:00,-438035
Australia,1303007,2022-07-01 00:00:00+00:00,1142874
Australia,2122270,2022-07-01 00:00:00+00:00,819263
Australia,913704,2022-07-01 00:00:00+00:00,-1208566
Australia,78938,2022-07-01 00:00:00+00:00,-834766
Australia,190380,2022-07-01 00:00:00+00:00,111442
Australia,2828309,2022-07-01 00:00:00+00:00,2637929
Australia,918071,2022-07-02 00:00:00+00:00,-1910238
Australia,2130528,2022-07-02 00:00:00+00:00,1212457
Australia,191442,2022-07-02 00:00:00+00:00,-1939086
Australia,600593,2022-07-02 00:00:00+00:00,409151
Australia,2837155,2022-07-02 00:00:00+00:00,2236562
Australia,161158,2022-07-02 00:00:00+00:00,-2675997
Australia,1306983,2022-07-02 00:00:00+00:00,1145825
Australia,79194,2022-07-02 00:00:00+00:00,-1227789
Australia,2846098,2022-07-03 00:00:00+00:00,2766904
Australia,922376,2022-07-03 00:00:00+00:00,-1923722
Australia,2137845,2022-07-03 00:00:00+00:00,1215469
Australia,79439,2022-07-03 00:00:00+00:00,-2058406
Australia,162259,2022-07-03 00:00:00+00:00,82820
Australia,1311042,2022-07-03 00:00:00+00:00,1148783
Australia,192531,2022-07-03 00:00:00+00:00,-1118511
Australia,603257,2022-07-03 00:00:00+00:00,410726
Australia,79780,2022-07-04 00:00:00+00:00,-523477
Australia,927599,2022-07-04 00:00:00+00:00,847819
Australia,606638,2022-07-04 00:00:00+00:00,-320961
Australia,1316745,2022-07-04 00:00:00+00:00,710107
Australia,163404,2022-07-04 00:00:00+00:00,-1153341
Australia,194140,2022-07-04 00:00:00+00:00,30736
Australia,2856570,2022-07-04 00:00:00+00:00,2662430
Australia,2146523,2022-07-04 00:00:00+00:00,-710047
Australia,2870282,2022-07-05 00:00:00+00:00,723759
Australia,933854,2022-07-05 00:00:00+00:00,-1936428
Australia,80120,2022-07-05 00:00:00+00:00,-853734
Australia,2156482,2022-07-05 00:00:00+00:00,2076362
Australia,164870,2022-07-05 00:00:00+00:00,-1991612
Australia,195813,2022-07-05 00:00:00+00:00,30943
Australia,610745,2022-07-05 00:00:00+00:00,414932
Australia,1322636,2022-07-05 00:00:00+00:00,711891
Australia,1328620,2022-07-06 00:00:00+00:00,5984
Australia,197541,2022-07-06 00:00:00+00:00,-1131079
Australia,166162,2022-07-06 00:00:00+00:00,-31379
Australia,80442,2022-07-06 00:00:00+00:00,-85720
Australia,940206,2022-07-06 00:00:00+00:00,859764
Australia,2166726,2022-07-06 00:00:00+00:00,1226520
Australia,2883560,2022-07-06 00:00:00+00:00,716834
Australia,614675,2022-07-06 00:00:00+00:00,-2268885
Australia,2896270,2022-07-07 00:00:00+00:00,2281595
Australia,167863,2022-07-07 00:00:00+00:00,-2728407
Australia,618429,2022-07-07 00:00:00+00:00,450566
Australia,199128,2022-07-07 00:00:00+00:00,-419301
Australia,80820,2022-07-07 00:00:00+00:00,-118308
Australia,2176379,2022-07-07 00:00:00+00:00,2095559
Australia,1334363,2022-07-07 00:00:00+00:00,-842016
Australia,946423,2022-07-07 00:00:00+00:00,-387940
Australia,951839,2022-07-08 00:00:00+00:00,5416
Australia,81173,2022-07-08 00:00:00+00:00,-870666
Australia,2907681,2022-07-08 00:00:00+00:00,2826508
Australia,618429,2022-07-08 00:00:00+00:00,-2289252
Australia,2185163,2022-07-08 00:00:00+00:00,1566734
Australia,168983,2022-07-08 00:00:00+00:00,-2016180
Australia,200639,2022-07-08 00:00:00+00:00,31656
Australia,1339680,2022-07-08 00:00:00+00:00,1139041
Australia,201952,2022-07-09 00:00:00+00:00,-1137728
Australia,81448,2022-07-09 00:00:00+00:00,-120504
Australia,169928,2022-07-09 00:00:00+00:00,88480
Australia,2916337,2022-07-09 00:00:00+00:00,2746409
Australia,1343864,2022-07-09 00:00:00+00:00,-1572473
Australia,624844,2022-07-09 00:00:00+00:00,-719020
Australia,956853,2022-07-09 00:00:00+00:00,332009
Australia,2193091,2022-07-09 00:00:00+00:00,1236238
Australia,2201766,2022-07-10 00:00:00+00:00,8675
Australia,203398,2022-07-10 00:00:00+00:00,-1998368
Australia,624799,2022-07-10 00:00:00+00:00,421401
Australia,171071,2022-07-10 00:00:00+00:00,-453728
Australia,961570,2022-07-10 00:00:00+00:00,790499
Australia,1348674,2022-07-10 00:00:00+00:00,387104
Australia,81771,2022-07-10 00:00:00+00:00,-1266903
Australia,2923798,2022-07-10 00:00:00+00:00,2842027
Australia,2934596,2022-07-11 00:00:00+00:00,10798
Australia,2212371,2022-07-11 00:00:00+00:00,-722225
Australia,967525,2022-07-11 00:00:00+00:00,-1244846
Australia,82252,2022-07-11 00:00:00+00:00,-885273
Australia,172245,2022-07-11 00:00:00+00:00,89993
Australia,1355442,2022-07-11 00:00:00+00:00,1183197
Australia,205205,2022-07-11 00:00:00+00:00,-1150237
Australia,631935,2022-07-11 00:00:00+00:00,426730
Australia,974405,2022-07-12 00:00:00+00:00,342470
Australia,82702,2022-07-12 00:00:00+00:00,-891703
Australia,173590,2022-07-12 00:00:00+00:00,90888
Australia,206988,2022-07-12 00:00:00+00:00,33398
Australia,1362988,2022-07-12 00:00:00+00:00,1156000
Australia,2223522,2022-07-12 00:00:00+00:00,860534
Australia,2945218,2022-07-12 00:00:00+00:00,721696
Australia,636573,2022-07-12 00:00:00+00:00,-2308645
Australia,83192,2022-07-13 00:00:00+00:00,-553381
Australia,641312,2022-07-13 00:00:00+00:00,558120
Australia,2959333,2022-07-13 00:00:00+00:00,2318021
Australia,2234805,2022-07-13 00:00:00+00:00,-724528
Australia,1369893,2022-07-13 00:00:00+00:00,-864912
Australia,208804,2022-07-13 00:00:00+00:00,-1161089
Australia,980785,2022-07-13 00:00:00+00:00,771981
Australia,174957,2022-07-13 00:00:00+00:00,-805828
Australia,83684,2022-07-14 00:00:00+00:00,-91273
Australia,210533,2022-07-14 00:00:00+00:00,126849
Australia,641312,2022-07-14 00:00:00+00:00,430779
Australia,1376218,2022-07-14 00:00:00+00:00,734906
Australia,176165,2022-07-14 00:00:00+00:00,-1200053
Australia,2245301,2022-07-14 00:00:00+00:00,2069136
Australia,2971525,2022-07-14 00:00:00+00:00,726224
Australia,987112,2022-07-14 00:00:00+00:00,-1984413
Australia,2982583,2022-07-15 00:00:00+00:00,1995471
Australia,649889,2022-07-15 00:00:00+00:00,-2332694
Australia,2255268,2022-07-15 00:00:00+00:00,1605379
Australia,212181,2022-07-15 00:00:00+00:00,-2043087
Australia,84105,2022-07-15 00:00:00+00:00,-128076
Australia,1382013,2022-07-15 00:00:00+00:00,1297908
Australia,176165,2022-07-15 00:00:00+00:00,-1205848
Australia,992369,2022-07-15 00:00:00+00:00,816204
Australia,998215,2022-07-16 00:00:00+00:00,5846
Australia,178225,2022-07-16 00:00:00+00:00,-819990
Australia,213593,2022-07-16 00:00:00+00:00,35368
Australia,653247,2022-07-16 00:00:00+00:00,439654
Australia,84568,2022-07-16 00:00:00+00:00,-568679
Australia,1388004,2022-07-16 00:00:00+00:00,1303436
Australia,2992755,2022-07-16 00:00:00+00:00,1604751
Australia,2264880,2022-07-16 00:00:00+00:00,-727875
Australia,213593,2022-07-17 00:00:00+00:00,-2051287
Australia,3002504,2022-07-17 00:00:00+00:00,2788911
Australia,1003678,2022-07-17 00:00:00+00:00,-1998826
Australia,85034,2022-07-17 00:00:00+00:00,-918644
Australia,2275124,2022-07-17 00:00:00+00:00,2190090
Australia,1394701,2022-07-17 00:00:00+00:00,-880423
Australia,179112,2022-07-17 00:00:00+00:00,-1215589
Australia,657528,2022-07-17 00:00:00+00:00,478416
Australia,2287307,2022-07-18 00:00:00+00:00,1629779
Australia,1404722,2022-07-18 00:00:00+00:00,-882585
Australia,85705,2022-07-18 00:00:00+00:00,-1319017
Australia,1010493,2022-07-18 00:00:00+00:00,924788
Australia,3016037,2022-07-18 00:00:00+00:00,2005544
Australia,661967,2022-07-18 00:00:00+00:00,-2354070
Australia,216683,2022-07-18 00:00:00+00:00,-445284
Australia,180333,2022-07-18 00:00:00+00:00,-36350
Australia,666858,2022-07-19 00:00:00+00:00,486525
Australia,86345,2022-07-19 00:00:00+00:00,-580513
Australia,181294,2022-07-19 00:00:00+00:00,94949
Australia,1414382,2022-07-19 00:00:00+00:00,1233088
Australia,1013520,2022-07-19 00:00:00+00:00,-400862
Australia,3031246,2022-07-19 00:00:00+00:00,2017726
Australia,218236,2022-07-19 00:00:00+00:00,-2813010
Australia,2300268,2022-07-19 00:00:00+00:00,2082032
Australia,182701,2022-07-20 00:00:00+00:00,-2117567
Australia,87009,2022-07-20 00:00:00+00:00,-95692
Australia,1019698,2022-07-20 00:00:00+00:00,932689
Australia,672144,2022-07-20 00:00:00+00:00,-347554
Australia,1426054,2022-07-20 00:00:00+00:00,753910
Australia,2314561,2022-07-20 00:00:00+00:00,888507
Australia,3045062,2022-07-20 00:00:00+00:00,730501
Australia,219909,2022-07-20 00:00:00+00:00,-2825153
Australia,3063719,2022-07-21 00:00:00+00:00,2843810
Australia,87530,2022-07-21 00:00:00+00:00,-2976189
Australia,2326813,2022-07-21 00:00:00+00:00,2239283
Australia,1025545,2022-07-21 00:00:00+00:00,-1301268
Australia,183592,2022-07-21 00:00:00+00:00,-841953
Australia,219909,2022-07-21 00:00:00+00:00,36317
Australia,1435080,2022-07-21 00:00:00+00:00,1215171
Australia,676777,2022-07-21 00:00:00+00:00,-758303
Australia,3078551,2022-07-22 00:00:00+00:00,2401774
Australia,1442714,2022-07-22 00:00:00+00:00,-1635837
Australia,87949,2022-07-22 00:00:00+00:00,-1354765
Australia,1030453,2022-07-22 00:00:00+00:00,942504
Australia,2337600,2022-07-22 00:00:00+00:00,1307147
Australia,680702,2022-07-22 00:00:00+00:00,-1656898
Australia,184636,2022-07-22 00:00:00+00:00,-496066
Australia,222670,2022-07-22 00:00:00+00:00,38034
Australia,2347086,2022-07-23 00:00:00+00:00,2124416
Australia,88303,2022-07-23 00:00:00+00:00,-2258783
Australia,1034742,2022-07-23 00:00:00+00:00,946439
Australia,223833,2022-07-23 00:00:00+00:00,-810909
Australia,684152,2022-07-23 00:00:00+00:00,460319
Australia,3091346,2022-07-23 00:00:00+00:00,2407194
Australia,1448511,2022-07-23 00:00:00+00:00,-1642835
Australia,185348,2022-07-23 00:00:00+00:00,-1263163
Australia,3102071,2022-07-24 00:00:00+00:00,2916723
Australia,684152,2022-07-24 00:00:00+00:00,-2417919
Australia,88636,2022-07-24 00:00:00+00:00,-595516
Australia,2357336,2022-07-24 00:00:00+00:00,2268700
Australia,1038272,2022-07-24 00:00:00+00:00,-1319064
Australia,1454617,2022-07-24 00:00:00+00:00,416345
Australia,224888,2022-07-24 00:00:00+00:00,-1229729
Australia,186138,2022-07-24 00:00:00+00:00,-38750
Australia,187087,2022-07-25 00:00:00+00:00,949
Australia,1042577,2022-07-25 00:00:00+00:00,855490
Australia,2369675,2022-07-25 00:00:00+00:00,1327098
Australia,89164,2022-07-25 00:00:00+00:00,-2280511
Australia,3116121,2022-07-25 00:00:00+00:00,3026957
Australia,226211,2022-07-25 00:00:00+00:00,-2889910
Australia,691671,2022-07-25 00:00:00+00:00,465460
Australia,1463230,2022-07-25 00:00:00+00:00,771559
Australia,89164,2022-07-26 00:00:00+00:00,-1374066
Australia,1048353,2022-07-26 00:00:00+00:00,959189
Australia,1471445,2022-07-26 00:00:00+00:00,423092
Australia,696028,2022-07-26 00:00:00+00:00,-775417
Australia,227489,2022-07-26 00:00:00+00:00,-468539
Australia,188191,2022-07-26 00:00:00+00:00,-39298
Australia,2382232,2022-07-26 00:00:00+00:00,2194041
Australia,3132294,2022-07-26 00:00:00+00:00,750062
Australia,700121,2022-07-27 00:00:00+00:00,-2432173
Australia,90094,2022-07-27 00:00:00+00:00,-610027
Australia,1478809,2022-07-27 00:00:00+00:00,1388715
Australia,228673,2022-07-27 00:00:00+00:00,-1250136
Australia,1053190,2022-07-27 00:00:00+00:00,824517
Australia,2394336,2022-07-27 00:00:00+00:00,1341146
Australia,3147857,2022-07-27 00:00:00+00:00,753521
Australia,189191,2022-07-27 00:00:00+00:00,-2958666
Australia,228673,2022-07-28 00:00:00+00:00,39482
Australia,703395,2022-07-28 00:00:00+00:00,474722
Australia,1488197,2022-07-28 00:00:00+00:00,784802
Australia,1057558,2022-07-28 00:00:00+00:00,-430639
Australia,190198,2022-07-28 00:00:00+00:00,-867360
Australia,90467,2022-07-28 00:00:00+00:00,-99731
Australia,3162719,2022-07-28 00:00:00+00:00,3072252
Australia,2405234,2022-07-28 00:00:00+00:00,-757485
Australia,190917,2022-07-29 00:00:00+00:00,-2214317
Australia,1061791,2022-07-29 00:00:00+00:00,870874
Australia,2413948,2022-07-29 00:00:00+00:00,1352157
Australia,3176133,2022-07-29 00:00:00+00:00,762185
Australia,229712,2022-07-29 00:00:00+00:00,-2946421
Australia,90761,2022-07-29 00:00:00+00:00,-138951
Australia,1506868,2022-07-29 00:00:00+00:00,1416107
Australia,706353,2022-07-29 00:00:00+00:00,-800515
Australia,2420988,2022-07-30 00:00:00+00:00,1714635
Australia,90995,2022-07-30 00:00:00+00:00,-2329993
Australia,3187107,2022-07-30 00:00:00+00:00,3096112
Australia,1064946,2022-07-30 00:00:00+00:00,-2122161
Australia,708689,2022-07-30 00:00:00+00:00,-356257
Australia,1512891,2022-07-30 00:00:00+00:00,804202
Australia,231240,2022-07-30 00:00:00+00:00,-1281651
Australia,191473,2022-07-30 00:00:00+00:00,-39767
Australia,3196501,2022-07-31 00:00:00+00:00,3005028
Australia,191457,2022-07-31 00:00:00+00:00,-3005044
Australia,1517194,2022-07-31 00:00:00+00:00,1325737
Australia,711189,2022-07-31 00:00:00+00:00,-806005
Australia,91223,2022-07-31 00:00:00+00:00,-619966
Australia,2428598,2022-07-31 00:00:00+00:00,2337375
Australia,231946,2022-07-31 00:00:00+00:00,-2196652
Australia,1067731,2022-07-31 00:00:00+00:00,835785
Australia,232890,2022-08-01 00:00:00+00:00,-834841
Australia,91459,2022-08-01 00:00:00+00:00,-141431
Australia,711189,2022-08-01 00:00:00+00:00,619730
Australia,1528342,2022-08-01 00:00:00+00:00,817153
Australia,3207182,2022-08-01 00:00:00+00:00,1678840
Australia,1071464,2022-08-01 00:00:00+00:00,-2135718
Australia,192138,2022-08-01 00:00:00+00:00,-879326
Australia,2438618,2022-08-01 00:00:00+00:00,2246480
Australia,91825,2022-08-02 00:00:00+00:00,-2346793
Australia,2447493,2022-08-02 00:00:00+00:00,2355668
Australia,717162,2022-08-02 00:00:00+00:00,-1730331
Australia,1075436,2022-08-02 00:00:00+00:00,358274
Australia,233757,2022-08-02 00:00:00+00:00,-841679
Australia,1534738,2022-08-02 00:00:00+00:00,1300981
Australia,3223819,2022-08-02 00:00:00+00:00,1689081
Australia,192994,2022-08-02 00:00:00+00:00,-3030825
Australia,92182,2022-08-03 00:00:00+00:00,-100812
Australia,720268,2022-08-03 00:00:00+00:00,628086
Australia,1540309,2022-08-03 00:00:00+00:00,820041
Australia,1079257,2022-08-03 00:00:00+00:00,-461052
Australia,234604,2022-08-03 00:00:00+00:00,-844653
Australia,193557,2022-08-03 00:00:00+00:00,-41047
Australia,3238095,2022-08-03 00:00:00+00:00,3044538
Australia,2456166,2022-08-03 00:00:00+00:00,-781929
Australia,235368,2022-08-04 00:00:00+00:00,-2220798
Australia,92419,2022-08-04 00:00:00+00:00,-142949
Australia,1082485,2022-08-04 00:00:00+00:00,990066
Australia,3250979,2022-08-04 00:00:00+00:00,2168494
Australia,722731,2022-08-04 00:00:00+00:00,-2528248
Australia,1545223,2022-08-04 00:00:00+00:00,822492
Australia,194215,2022-08-04 00:00:00+00:00,-1351008
Australia,2463564,2022-08-04 00:00:00+00:00,2269349
Australia,724647,2022-08-05 00:00:00+00:00,-1738917
Australia,3262915,2022-08-05 00:00:00+00:00,2538268
Australia,194705,2022-08-05 00:00:00+00:00,-3068210
Australia,1085331,2022-08-05 00:00:00+00:00,890626
Australia,1549389,2022-08-05 00:00:00+00:00,464058
Australia,236010,2022-08-05 00:00:00+00:00,-1313379
Australia,2469825,2022-08-05 00:00:00+00:00,2233815
Australia,92641,2022-08-05 00:00:00+00:00,-2377184
Australia,236530,2022-08-06 00:00:00+00:00,143889
Australia,1552018,2022-08-06 00:00:00+00:00,1315488
Australia,726276,2022-08-06 00:00:00+00:00,-825742
Australia,3272928,2022-08-06 00:00:00+00:00,2546652
Australia,195115,2022-08-06 00:00:00+00:00,-3077813
Australia,2474890,2022-08-06 00:00:00+00:00,2279775
Australia,1087681,2022-08-06 00:00:00+00:00,-1387209
Australia,92641,2022-08-06 00:00:00+00:00,-995040
Australia,1554522,2022-08-07 00:00:00+00:00,1461881
Australia,1087681,2022-08-07 00:00:00+00:00,-466841
Australia,195621,2022-08-07 00:00:00+00:00,-892060
Australia,236989,2022-08-07 00:00:00+00:00,41368
Australia,3280561,2022-08-07 00:00:00+00:00,3043572
Australia,727990,2022-08-07 00:00:00+00:00,-2552571
Australia,92929,2022-08-07 00:00:00+00:00,-635061
Australia,2479796,2022-08-07 00:00:00+00:00,2386867
Australia,2486176,2022-08-08 00:00:00+00:00,6380
Australia,729945,2022-08-08 00:00:00+00:00,-1756231
Australia,3290453,2022-08-08 00:00:00+00:00,2560508
Australia,93124,2022-08-08 00:00:00+00:00,-3197329
Australia,1092607,2022-08-08 00:00:00+00:00,999483
Australia,1558656,2022-08-08 00:00:00+00:00,466049
Australia,196098,2022-08-08 00:00:00+00:00,-1362558
Australia,237634,2022-08-08 00:00:00+00:00,41536
Australia,1562443,2022-08-09 00:00:00+00:00,1324809
Australia,93124,2022-08-09 00:00:00+00:00,-1469319
Australia,1095467,2022-08-09 00:00:00+00:00,1002343
Australia,3301777,2022-08-09 00:00:00+00:00,2206310
Australia,238296,2022-08-09 00:00:00+00:00,-3063481
Australia,2492023,2022-08-09 00:00:00+00:00,2253727
Australia,729945,2022-08-09 00:00:00+00:00,-1762078
Australia,196642,2022-08-09 00:00:00+00:00,-533303
Australia,93315,2022-08-10 00:00:00+00:00,-103327
Australia,1098190,2022-08-10 00:00:00+00:00,1004875
Australia,2492023,2022-08-10 00:00:00+00:00,1393833
Australia,732008,2022-08-10 00:00:00+00:00,-1760015
Australia,238961,2022-08-10 00:00:00+00:00,-493047
Australia,3312255,2022-08-10 00:00:00+00:00,3073294
Australia,197094,2022-08-10 00:00:00+00:00,-3115161
Australia,1565788,2022-08-10 00:00:00+00:00,1368694
Australia,1100493,2022-08-11 00:00:00+00:00,-465295
Australia,1569096,2022-08-11 00:00:00+00:00,468603
Australia,2502612,2022-08-11 00:00:00+00:00,933516
Australia,93660,2022-08-11 00:00:00+00:00,-2408952
Australia,3321760,2022-08-11 00:00:00+00:00,3228100
Australia,735513,2022-08-11 00:00:00+00:00,-2586247
Australia,197561,2022-08-11 00:00:00+00:00,-537952
Australia,239466,2022-08-11 00:00:00+00:00,41905
Australia,239977,2022-08-12 00:00:00+00:00,511
Australia,3329963,2022-08-12 00:00:00+00:00,3089986
Australia,93823,2022-08-12 00:00:00+00:00,-3236140
Australia,1572252,2022-08-12 00:00:00+00:00,1478429
Australia,2506892,2022-08-12 00:00:00+00:00,934640
Australia,1102537,2022-08-12 00:00:00+00:00,-1404355
Australia,197883,2022-08-12 00:00:00+00:00,-904654
Australia,735513,2022-08-12 00:00:00+00:00,537630
Australia,2510325,2022-08-13 00:00:00+00:00,1774812
Australia,198193,2022-08-13 00:00:00+00:00,-2312132
Australia,1104096,2022-08-13 00:00:00+00:00,905903
Australia,736959,2022-08-13 00:00:00+00:00,-367137
Australia,3336902,2022-08-13 00:00:00+00:00,2599943
Australia,93934,2022-08-13 00:00:00+00:00,-3242968
Australia,1574198,2022-08-13 00:00:00+00:00,1480264
Australia,240346,2022-08-13 00:00:00+00:00,-1333852
Australia,198480,2022-08-14 00:00:00+00:00,-41866
Australia,94032,2022-08-14 00:00:00+00:00,-104448
Australia,3342373,2022-08-14 00:00:00+00:00,3248341
Australia,1105636,2022-08-14 00:00:00+00:00,-2236737
Australia,240744,2022-08-14 00:00:00+00:00,-864892
Australia,739189,2022-08-14 00:00:00+00:00,498445
Australia,1576102,2022-08-14 00:00:00+00:00,836913
Australia,2513940,2022-08-14 00:00:00+00:00,937838
Australia,3349487,2022-08-15 00:00:00+00:00,835547
Australia,94032,2022-08-15 00:00:00+00:00,-3255455
Australia,241256,2022-08-15 00:00:00+00:00,147224
Australia,739234,2022-08-15 00:00:00+00:00,497978
Australia,2518798,2022-08-15 00:00:00+00:00,1779564
Australia,1579334,2022-08-15 00:00:00+00:00,-939464
Australia,1107738,2022-08-15 00:00:00+00:00,-471596
Australia,198866,2022-08-15 00:00:00+00:00,-908872
Australia,2523433,2022-08-16 00:00:00+00:00,2324567
Australia,3357506,2022-08-16 00:00:00+00:00,834073
Australia,199292,2022-08-16 00:00:00+00:00,-3158214
Australia,1110117,2022-08-16 00:00:00+00:00,910825
Australia,1582419,2022-08-16 00:00:00+00:00,472302
Australia,94396,2022-08-16 00:00:00+00:00,-1488023
Australia,740679,2022-08-16 00:00:00+00:00,646283
Australia,241732,2022-08-16 00:00:00+00:00,-498947
Australia,3365632,2022-08-17 00:00:00+00:00,3123900
Australia,94396,2022-08-17 00:00:00+00:00,-3271236
Australia,199673,2022-08-17 00:00:00+00:00,105277
Australia,1585477,2022-08-17 00:00:00+00:00,1385804
Australia,1112078,2022-08-17 00:00:00+00:00,-473399
Australia,743393,2022-08-17 00:00:00+00:00,-368685
Australia,2527767,2022-08-17 00:00:00+00:00,1784374
Australia,242172,2022-08-17 00:00:00+00:00,-2285595
Australia,199919,2022-08-18 00:00:00+00:00,-42253
Australia,94532,2022-08-18 00:00:00+00:00,-105387
Australia,1588222,2022-08-18 00:00:00+00:00,1493690
Australia,242568,2022-08-18 00:00:00+00:00,-1345654
Australia,3372497,2022-08-18 00:00:00+00:00,3129929
Australia,744489,2022-08-18 00:00:00+00:00,-2628008
Australia,1113823,2022-08-18 00:00:00+00:00,369334
Australia,2531624,2022-08-18 00:00:00+00:00,1417801
