Country,Confirmed,Date,New Cases,Seven_Day_Average
India,32424234,2021-08-21 00:00:00+00:00,30948,33094
India,32449306,2021-08-22 00:00:00+00:00,25072,31970.43
India,32474773,2021-08-23 00:00:00+00:00,25467,32013.43
India,32512366,2021-08-24 00:00:00+00:00,37593,32358.43
India,32558530,2021-08-25 00:00:00+00:00,46164,33753.14
India,32603188,2021-08-26 00:00:00+00:00,44658,34908.43
India,32649947,2021-08-27 00:00:00+00:00,46759,36665.86
India,32695030,2021-08-28 00:00:00+00:00,45083,38685.14
India,32737939,2021-08-29 00:00:00+00:00,42909,41233.29
India,32768880,2021-08-30 00:00:00+00:00,30941,42015.29
India,32810845,2021-08-31 00:00:00+00:00,41965,42639.86
India,32857937,2021-09-01 00:00:00+00:00,47092,42772.43
India,32903289,2021-09-02 00:00:00+00:00,45352,42871.57
India,32945907,2021-09-03 00:00:00+00:00,42618,42280
India,32988673,2021-09-04 00:00:00+00:00,42766,41949
India,33027621,2021-09-05 00:00:00+00:00,38948,41383.14
India,33058843,2021-09-06 00:00:00+00:00,31222,41423.29
India,33096718,2021-09-07 00:00:00+00:00,37875,40839
India,33139981,2021-09-08 00:00:00+00:00,43263,40292
India,33174954,2021-09-09 00:00:00+00:00,34973,38809.29
India,33208330,2021-09-10 00:00:00+00:00,33376,37489
India,33236921,2021-09-11 00:00:00+00:00,28591,35464
India,33264175,2021-09-12 00:00:00+00:00,27254,33793.43
India,33289579,2021-09-13 00:00:00+00:00,25404,32962.29
India,33316755,2021-09-14 00:00:00+00:00,27176,31433.86
India,33347325,2021-09-15 00:00:00+00:00,30570,29620.57
India,33381728,2021-09-16 00:00:00+00:00,34403,29539.14
India,33417390,2021-09-17 00:00:00+00:00,35662,29865.71
India,33448163,2021-09-18 00:00:00+00:00,30773,30177.43
India,33478419,2021-09-19 00:00:00+00:00,30256,30606.29
India,33504534,2021-09-20 00:00:00+00:00,26115,30707.86
India,33531498,2021-09-21 00:00:00+00:00,26964,30677.57
India,33563421,2021-09-22 00:00:00+00:00,31923,30870.86
India,33594803,2021-09-23 00:00:00+00:00,31382,30439.29
India,33624419,2021-09-24 00:00:00+00:00,29616,29575.57
India,33652745,2021-09-25 00:00:00+00:00,28326,29226
India,33678786,2021-09-26 00:00:00+00:00,26041,28623.86
India,33697581,2021-09-27 00:00:00+00:00,18795,27578.14
India,33716451,2021-09-28 00:00:00+00:00,18870,26421.86
India,33739980,2021-09-29 00:00:00+00:00,23529,25222.71
India,33766707,2021-09-30 00:00:00+00:00,26727,24557.71
India,33791061,2021-10-01 00:00:00+00:00,24354,23806
India,33813903,2021-10-02 00:00:00+00:00,22842,23022.57
India,33834702,2021-10-03 00:00:00+00:00,20799,22273.71
India,33853048,2021-10-04 00:00:00+00:00,18346,22209.57
India,33871881,2021-10-05 00:00:00+00:00,18833,22204.29
India,33894312,2021-10-06 00:00:00+00:00,22431,22047.43
India,33915569,2021-10-07 00:00:00+00:00,21257,21266
India,33935309,2021-10-08 00:00:00+00:00,19740,20606.86
India,33953475,2021-10-09 00:00:00+00:00,18166,19938.86
India,33971607,2021-10-10 00:00:00+00:00,18132,19557.86
India,33985920,2021-10-11 00:00:00+00:00,14313,18981.71
India,34001743,2021-10-12 00:00:00+00:00,15823,18551.71
India,34020730,2021-10-13 00:00:00+00:00,18987,18059.71
India,34037592,2021-10-14 00:00:00+00:00,16862,17431.86
India,34053573,2021-10-15 00:00:00+00:00,15981,16894.86
India,34067719,2021-10-16 00:00:00+00:00,14146,16320.57
India,34081315,2021-10-17 00:00:00+00:00,13596,15672.57
India,34094373,2021-10-18 00:00:00+00:00,13058,15493.29
India,34108996,2021-10-19 00:00:00+00:00,14623,15321.86
India,34127450,2021-10-20 00:00:00+00:00,18454,15245.71
India,34143236,2021-10-21 00:00:00+00:00,15786,15092
India,34159562,2021-10-22 00:00:00+00:00,16326,15141.29
India,34175468,2021-10-23 00:00:00+00:00,15906,15392.71
India,34189774,2021-10-24 00:00:00+00:00,14306,15494.14
India,34202202,2021-10-25 00:00:00+00:00,12428,15404.14
India,34215653,2021-10-26 00:00:00+00:00,13451,15236.71
India,34231809,2021-10-27 00:00:00+00:00,16156,14908.43
India,34246157,2021-10-28 00:00:00+00:00,14348,14703
India,34260470,2021-10-29 00:00:00+00:00,14313,14415.43
India,34273300,2021-10-30 00:00:00+00:00,12830,13976
India,34285814,2021-10-31 00:00:00+00:00,12514,13720
India,34296237,2021-11-01 00:00:00+00:00,10423,13433.57
India,34308140,2021-11-02 00:00:00+00:00,11903,13212.43
India,34321025,2021-11-03 00:00:00+00:00,12885,12745.14
India,34333754,2021-11-04 00:00:00+00:00,12729,12513.86
India,34344683,2021-11-05 00:00:00+00:00,10929,12030.43
India,34355509,2021-11-06 00:00:00+00:00,10826,11744.14
India,34366987,2021-11-07 00:00:00+00:00,11478,11596.14
India,34377113,2021-11-08 00:00:00+00:00,10126,11553.71
India,34388579,2021-11-09 00:00:00+00:00,11466,11491.29
India,34401670,2021-11-10 00:00:00+00:00,13091,11520.71
India,34414186,2021-11-11 00:00:00+00:00,12516,11490.29
India,34426036,2021-11-12 00:00:00+00:00,11850,11621.86
India,34437307,2021-11-13 00:00:00+00:00,11271,11685.43
India,34447536,2021-11-14 00:00:00+00:00,10229,11507
India,34456401,2021-11-15 00:00:00+00:00,8865,11326.86
India,34466598,2021-11-16 00:00:00+00:00,10197,11145.57
India,34478517,2021-11-17 00:00:00+00:00,11919,10978.14
India,34489623,2021-11-18 00:00:00+00:00,11106,10776.71
India,34499925,2021-11-19 00:00:00+00:00,10302,10555.57
India,34510413,2021-11-20 00:00:00+00:00,10488,10443.71
India,34518901,2021-11-21 00:00:00+00:00,8488,10195
India,34526480,2021-11-22 00:00:00+00:00,7579,10011.29
India,34535763,2021-11-23 00:00:00+00:00,9283,9880.71
India,34544882,2021-11-24 00:00:00+00:00,9119,9480.71
India,34555431,2021-11-25 00:00:00+00:00,10549,9401.14
India,34563749,2021-11-26 00:00:00+00:00,8318,9117.71
India,34572523,2021-11-27 00:00:00+00:00,8774,8872.86
India,34580832,2021-11-28 00:00:00+00:00,8309,8847.29
India,34587822,2021-11-29 00:00:00+00:00,6990,8763.14
India,34596776,2021-11-30 00:00:00+00:00,8954,8716.14
India,34606541,2021-12-01 00:00:00+00:00,9765,8808.43
India,34615757,2021-12-02 00:00:00+00:00,9216,8618
India,34624360,2021-12-03 00:00:00+00:00,8603,8658.71
India,34624360,2021-12-04 00:00:00+00:00,0,7405.29
India,34641561,2021-12-05 00:00:00+00:00,17201,8675.57
India,34648383,2021-12-06 00:00:00+00:00,6822,8651.57
India,34656822,2021-12-07 00:00:00+00:00,8439,8578
India,34666241,2021-12-08 00:00:00+00:00,9419,8528.57
India,34674643,2021-12-09 00:00:00+00:00,8402,8412.29
India,34682633,2021-12-10 00:00:00+00:00,7990,8324.71
India,34690510,2021-12-11 00:00:00+00:00,7877,9450
India,34697860,2021-12-12 00:00:00+00:00,7350,8042.71
India,34703644,2021-12-13 00:00:00+00:00,5784,7894.43
India,34710628,2021-12-14 00:00:00+00:00,6984,7686.57
India,34718602,2021-12-15 00:00:00+00:00,7974,7480.14
India,34726049,2021-12-16 00:00:00+00:00,7447,7343.71
India,34726049,2021-12-17 00:00:00+00:00,0,6202.29
India,34733194,2021-12-18 00:00:00+00:00,7145,6097.71
India,34746838,2021-12-19 00:00:00+00:00,13644,6996.86
India,34752164,2021-12-20 00:00:00+00:00,5326,6931.43
India,34758481,2021-12-21 00:00:00+00:00,6317,6836.14
India,34765976,2021-12-22 00:00:00+00:00,7495,6767.71
India,34772626,2021-12-23 00:00:00+00:00,6650,6653.86
India,34779815,2021-12-24 00:00:00+00:00,7189,7680.86
India,34786802,2021-12-25 00:00:00+00:00,6987,7658.29
India,34793333,2021-12-26 00:00:00+00:00,6531,6642.14
India,34799691,2021-12-27 00:00:00+00:00,6358,6789.57
India,34808886,2021-12-28 00:00:00+00:00,9195,7200.71
India,34822040,2021-12-29 00:00:00+00:00,13154,8009.14
India,34838804,2021-12-30 00:00:00+00:00,16764,9454
India,34861579,2021-12-31 00:00:00+00:00,22775,11680.57
India,34889132,2022-01-01 00:00:00+00:00,27553,14618.57
India,34922882,2022-01-02 00:00:00+00:00,33750,18507
India,34960261,2022-01-03 00:00:00+00:00,37379,22938.57
India,35018358,2022-01-04 00:00:00+00:00,58097,29924.57
India,35109286,2022-01-05 00:00:00+00:00,90928,41035.14
India,35226386,2022-01-06 00:00:00+00:00,117100,55368.86
India,35368372,2022-01-07 00:00:00+00:00,141986,72399
India,35528004,2022-01-08 00:00:00+00:00,159632,91267.43
India,35707727,2022-01-09 00:00:00+00:00,179723,112120.71
India,35875790,2022-01-10 00:00:00+00:00,168063,130789.86
India,36070510,2022-01-11 00:00:00+00:00,194720,150307.43
India,36317927,2022-01-12 00:00:00+00:00,247417,172663
India,36582129,2022-01-13 00:00:00+00:00,264202,193677.57
India,36850962,2022-01-14 00:00:00+00:00,268833,211798.57
India,37122164,2022-01-15 00:00:00+00:00,271202,227737.14
India,37380253,2022-01-16 00:00:00+00:00,258089,238932.29
India,37618271,2022-01-17 00:00:00+00:00,238018,248925.86
India,37901241,2022-01-18 00:00:00+00:00,282970,261533
India,38218773,2022-01-19 00:00:00+00:00,317532,271549.43
India,38566027,2022-01-20 00:00:00+00:00,347254,283414
India,38903731,2022-01-21 00:00:00+00:00,337704,293252.71
India,39237264,2022-01-22 00:00:00+00:00,333533,302157.14
India,39543328,2022-01-23 00:00:00+00:00,306064,309010.71
India,39799202,2022-01-24 00:00:00+00:00,255874,311561.57
India,40085116,2022-01-25 00:00:00+00:00,285914,311982.14
India,40371500,2022-01-26 00:00:00+00:00,286384,307532.43
India,40622709,2022-01-27 00:00:00+00:00,251209,293811.71
India,40858241,2022-01-28 00:00:00+00:00,235532,279215.71
India,41092522,2022-01-29 00:00:00+00:00,234281,265036.86
India,41302440,2022-01-30 00:00:00+00:00,209918,251301.71
India,41469499,2022-01-31 00:00:00+00:00,167059,238613.86
India,41630885,2022-02-01 00:00:00+00:00,161386,220824.14
India,41803318,2022-02-02 00:00:00+00:00,172433,204545.43
India,41952712,2022-02-03 00:00:00+00:00,149394,190000.43
India,42080664,2022-02-04 00:00:00+00:00,127952,174631.86
India,42188138,2022-02-05 00:00:00+00:00,107474,156516.57
India,42272014,2022-02-06 00:00:00+00:00,83876,138510.57
India,42339611,2022-02-07 00:00:00+00:00,67597,124301.71
India,42410976,2022-02-08 00:00:00+00:00,71365,111441.57
India,42478060,2022-02-09 00:00:00+00:00,67084,96391.71
India,42536137,2022-02-10 00:00:00+00:00,58077,83346.43
India,42586544,2022-02-11 00:00:00+00:00,50407,72268.57
India,42631421,2022-02-12 00:00:00+00:00,44877,63326.14
India,42665534,2022-02-13 00:00:00+00:00,34113,56217.14
India,42692943,2022-02-14 00:00:00+00:00,27409,50476
India,42723558,2022-02-15 00:00:00+00:00,30615,44654.57
India,42754315,2022-02-16 00:00:00+00:00,30757,39465
India,42780235,2022-02-17 00:00:00+00:00,25920,34871.14
India,42802505,2022-02-18 00:00:00+00:00,22270,30851.57
India,42822473,2022-02-19 00:00:00+00:00,19968,27293.14
India,42838524,2022-02-20 00:00:00+00:00,16051,24712.86
India,42851929,2022-02-21 00:00:00+00:00,13405,22712.29
India,42867031,2022-02-22 00:00:00+00:00,15102,20496.14
India,42881179,2022-02-23 00:00:00+00:00,14148,18123.43
India,42894345,2022-02-24 00:00:00+00:00,13166,16301.43
India,42905844,2022-02-25 00:00:00+00:00,11499,14762.71
India,42916117,2022-02-26 00:00:00+00:00,10273,13377.71
India,42924130,2022-02-27 00:00:00+00:00,8013,12229.43
India,42931045,2022-02-28 00:00:00+00:00,6915,11302.29
India,42938599,2022-03-01 00:00:00+00:00,7554,10224
India,42945160,2022-03-02 00:00:00+00:00,6561,9140.14
India,42951556,2022-03-03 00:00:00+00:00,6396,8173
India,42957477,2022-03-04 00:00:00+00:00,5921,7376.14
India,42962953,2022-03-05 00:00:00+00:00,5476,6690.86
India,42967315,2022-03-06 00:00:00+00:00,4362,6169.29
India,42971308,2022-03-07 00:00:00+00:00,3993,5751.86
India,42975883,2022-03-08 00:00:00+00:00,4575,5326.29
India,42980067,2022-03-09 00:00:00+00:00,4184,4986.71
India,42984261,2022-03-10 00:00:00+00:00,4194,4672.14
India,42987875,2022-03-11 00:00:00+00:00,3614,4342.57
India,42990991,2022-03-12 00:00:00+00:00,3116,4005.43
India,42993494,2022-03-13 00:00:00+00:00,2503,3739.86
India,42996062,2022-03-14 00:00:00+00:00,2568,3536.29
India,42998938,2022-03-15 00:00:00+00:00,2876,3293.57
India,43001477,2022-03-16 00:00:00+00:00,2539,3058.57
India,43004005,2022-03-17 00:00:00+00:00,2528,2820.57
India,43006080,2022-03-18 00:00:00+00:00,2075,2600.71
India,43007841,2022-03-19 00:00:00+00:00,1761,2407.14
India,43009390,2022-03-20 00:00:00+00:00,1549,2270.86
India,43010971,2022-03-21 00:00:00+00:00,1581,2129.86
India,43012749,2022-03-22 00:00:00+00:00,1778,1973
India,43014687,2022-03-23 00:00:00+00:00,1938,1887.14
India,43016372,2022-03-24 00:00:00+00:00,1685,1766.71
India,43018032,2022-03-25 00:00:00+00:00,1660,1707.43
India,43019453,2022-03-26 00:00:00+00:00,1421,1658.86
India,43020723,2022-03-27 00:00:00+00:00,1270,1619
India,43021982,2022-03-28 00:00:00+00:00,1259,1573
India,43023215,2022-03-29 00:00:00+00:00,1233,1495.14
India,43024440,2022-03-30 00:00:00+00:00,1225,1393.29
India,43025775,2022-03-31 00:00:00+00:00,1335,1343.29
India,43027035,2022-04-01 00:00:00+00:00,1260,1286.14
India,43028131,2022-04-02 00:00:00+00:00,1096,1239.71
India,43029044,2022-04-03 00:00:00+00:00,913,1188.71
India,43029839,2022-04-04 00:00:00+00:00,795,1122.43
India,43030925,2022-04-05 00:00:00+00:00,1086,1101.43
India,43031958,2022-04-06 00:00:00+00:00,1033,1074
India,43033067,2022-04-07 00:00:00+00:00,1109,1041.71
India,43034217,2022-04-08 00:00:00+00:00,1150,1026
India,43035271,2022-04-09 00:00:00+00:00,1054,1020
India,43036132,2022-04-10 00:00:00+00:00,861,1012.57
India,43036928,2022-04-11 00:00:00+00:00,796,1012.71
India,43038016,2022-04-12 00:00:00+00:00,1088,1013
India,43039023,2022-04-13 00:00:00+00:00,1007,1009.29
India,43039972,2022-04-14 00:00:00+00:00,949,986.43
India,43040947,2022-04-15 00:00:00+00:00,975,961.43
India,43042097,2022-04-16 00:00:00+00:00,1150,975.14
India,43044280,2022-04-17 00:00:00+00:00,2183,1164
India,43045527,2022-04-18 00:00:00+00:00,1247,1228.43
India,43047594,2022-04-19 00:00:00+00:00,2067,1368.29
India,43049974,2022-04-20 00:00:00+00:00,2380,1564.43
India,43052425,2022-04-21 00:00:00+00:00,2451,1779
India,43054952,2022-04-22 00:00:00+00:00,2527,2000.71
India,43057545,2022-04-23 00:00:00+00:00,2593,2206.86
India,43060086,2022-04-24 00:00:00+00:00,2541,2258
India,43060097,2022-04-25 00:00:00+00:00,11,2081.43
India,43065496,2022-04-26 00:00:00+00:00,5399,2557.43
India,43068799,2022-04-27 00:00:00+00:00,3303,2689.29
India,43072176,2022-04-28 00:00:00+00:00,3377,2821.57
India,43075864,2022-04-29 00:00:00+00:00,3688,2987.43
India,43079188,2022-04-30 00:00:00+00:00,3324,3091.86
India,43082345,2022-05-01 00:00:00+00:00,3157,3179.86
India,43084913,2022-05-02 00:00:00+00:00,2568,3545.14
India,43088118,2022-05-03 00:00:00+00:00,3205,3231.71
India,43091393,2022-05-04 00:00:00+00:00,3275,3227.71
India,43094938,2022-05-05 00:00:00+00:00,3545,3251.71
India,43098743,2022-05-06 00:00:00+00:00,3805,3268.43
India,43102194,2022-05-07 00:00:00+00:00,3451,3286.57
India,43105401,2022-05-08 00:00:00+00:00,3207,3293.71
India,43107689,2022-05-09 00:00:00+00:00,2288,3253.71
India,43110586,2022-05-10 00:00:00+00:00,2897,3209.71
India,43113413,2022-05-11 00:00:00+00:00,2827,3145.71
India,43116254,2022-05-12 00:00:00+00:00,2841,3045.14
India,43119112,2022-05-13 00:00:00+00:00,2858,2909.86
India,43121599,2022-05-14 00:00:00+00:00,2487,2772.14
India,43123801,2022-05-15 00:00:00+00:00,2202,2628.57
India,43125370,2022-05-16 00:00:00+00:00,1569,2525.86
India,43127199,2022-05-17 00:00:00+00:00,1829,2373.29
India,43129563,2022-05-18 00:00:00+00:00,2364,2307.14
India,43131822,2022-05-19 00:00:00+00:00,2259,2224
India,43134145,2022-05-20 00:00:00+00:00,2323,2147.57
India,43136371,2022-05-21 00:00:00+00:00,2226,2110.29
India,43138393,2022-05-22 00:00:00+00:00,2022,2084.57
India,43140068,2022-05-23 00:00:00+00:00,1675,2099.71
India,43142192,2022-05-24 00:00:00+00:00,2124,2141.86
India,43144820,2022-05-25 00:00:00+00:00,2628,2179.57
India,43147530,2022-05-26 00:00:00+00:00,2710,2244
India,43150215,2022-05-27 00:00:00+00:00,2685,2295.71
India,43153043,2022-05-28 00:00:00+00:00,2828,2381.71
India,43155749,2022-05-29 00:00:00+00:00,2706,2479.43
India,43158087,2022-05-30 00:00:00+00:00,2338,2574.14
India,43160832,2022-05-31 00:00:00+00:00,2745,2662.86
India,43164544,2022-06-01 00:00:00+00:00,3712,2817.71
India,43168585,2022-06-02 00:00:00+00:00,4041,3007.86
India,43172547,2022-06-03 00:00:00+00:00,3962,3190.29
India,43176817,2022-06-04 00:00:00+00:00,4270,3396.29
India,43181335,2022-06-05 00:00:00+00:00,4518,3655.14
India,43185049,2022-06-06 00:00:00+00:00,3714,3851.71
India,43190282,2022-06-07 00:00:00+00:00,5233,4207.14
India,43197522,2022-06-08 00:00:00+00:00,7240,4711.14
India,43205106,2022-06-09 00:00:00+00:00,7584,5217.29
India,43213435,2022-06-10 00:00:00+00:00,8329,5841.14
India,43222017,2022-06-11 00:00:00+00:00,8582,6457.14
India,43230101,2022-06-12 00:00:00+00:00,8084,6966.57
India,43236695,2022-06-13 00:00:00+00:00,6594,7378
India,43245517,2022-06-14 00:00:00+00:00,8822,7890.71
India,43257730,2022-06-15 00:00:00+00:00,12213,8601.14
India,43270577,2022-06-16 00:00:00+00:00,12847,9353
India,43283793,2022-06-17 00:00:00+00:00,13216,10051.14
India,43296692,2022-06-18 00:00:00+00:00,12899,10667.86
India,43309473,2022-06-19 00:00:00+00:00,12781,11338.86
India,43319396,2022-06-20 00:00:00+00:00,9923,11814.43
India,43331645,2022-06-21 00:00:00+00:00,12249,12304
India,43344958,2022-06-22 00:00:00+00:00,13313,12461.14
India,43362294,2022-06-23 00:00:00+00:00,17336,13102.43
India,43378234,2022-06-24 00:00:00+00:00,15940,13491.57
India,43389973,2022-06-25 00:00:00+00:00,11739,13325.86
India,43407046,2022-06-26 00:00:00+00:00,17073,13939
India,43418839,2022-06-27 00:00:00+00:00,11793,14206.14
India,43433345,2022-06-28 00:00:00+00:00,14506,14528.57
India,43452164,2022-06-29 00:00:00+00:00,18819,15315.14
India,43469234,2022-06-30 00:00:00+00:00,17070,15277.14
India,43486326,2022-07-01 00:00:00+00:00,17092,15441.71
India,43502429,2022-07-02 00:00:00+00:00,16103,16065.14
India,43518564,2022-07-03 00:00:00+00:00,16135,15931.14
India,43531650,2022-07-04 00:00:00+00:00,13086,16115.86
India,43547809,2022-07-05 00:00:00+00:00,16159,16352
India,43566739,2022-07-06 00:00:00+00:00,18930,16367.86
India,43585554,2022-07-07 00:00:00+00:00,18815,16617.14
India,43604394,2022-07-08 00:00:00+00:00,18840,16866.86
India,43622651,2022-07-09 00:00:00+00:00,18257,17174.57
India,43639329,2022-07-10 00:00:00+00:00,16678,17252.14
India,43652944,2022-07-11 00:00:00+00:00,13615,17327.71
India,43669850,2022-07-12 00:00:00+00:00,16906,17434.43
India,43689989,2022-07-13 00:00:00+00:00,20139,17607.14
India,43710027,2022-07-14 00:00:00+00:00,20038,17781.86
India,43730071,2022-07-15 00:00:00+00:00,20044,17953.86
India,43750599,2022-07-16 00:00:00+00:00,20528,18278.29
India,43767534,2022-07-17 00:00:00+00:00,16935,18315
India,43783062,2022-07-18 00:00:00+00:00,15528,18588.29
India,43801678,2022-07-19 00:00:00+00:00,18616,18832.57
India,43824728,2022-07-20 00:00:00+00:00,23050,19248.43
India,43847065,2022-07-21 00:00:00+00:00,22337,19576.86
India,43868476,2022-07-22 00:00:00+00:00,21411,19772.14
India,43888755,2022-07-23 00:00:00+00:00,20279,19736.57
India,43905621,2022-07-24 00:00:00+00:00,16866,19726.71
India,43920451,2022-07-25 00:00:00+00:00,14830,19627
India,43938764,2022-07-26 00:00:00+00:00,18313,19583.71
India,43959321,2022-07-27 00:00:00+00:00,20557,19227.57
India,43979730,2022-07-28 00:00:00+00:00,20409,18952.14
India,44000138,2022-07-29 00:00:00+00:00,20408,18808.86
India,44019811,2022-07-30 00:00:00+00:00,19673,18722.29
India,44036275,2022-07-31 00:00:00+00:00,16464,18664.86
India,44050009,2022-08-01 00:00:00+00:00,13734,18508.29
India,44067144,2022-08-02 00:00:00+00:00,17135,18340
India,44087037,2022-08-03 00:00:00+00:00,19893,18245.14
India,44107588,2022-08-04 00:00:00+00:00,20551,18265.43
India,44126994,2022-08-05 00:00:00+00:00,19406,18122.29
India,44145709,2022-08-06 00:00:00+00:00,18715,17985.43
India,44145709,2022-08-07 00:00:00+00:00,0,15633.43
India,44174650,2022-08-08 00:00:00+00:00,28941,17805.86
India,44190697,2022-08-09 00:00:00+00:00,16047,17650.43
India,44206996,2022-08-10 00:00:00+00:00,16299,17137
India,44223557,2022-08-11 00:00:00+00:00,16561,16567
India,44239372,2022-08-12 00:00:00+00:00,15815,16054
India,44253464,2022-08-13 00:00:00+00:00,14092,15393.57
India,44268381,2022-08-14 00:00:00+00:00,14917,17524.57
India,44277711,2022-08-15 00:00:00+00:00,9330,14723
India,44286256,2022-08-16 00:00:00+00:00,8545,13651.29
India,44298864,2022-08-17 00:00:00+00:00,12608,13124
India,44314618,2022-08-18 00:00:00+00:00,15754,13008.71
India,44327890,2022-08-19 00:00:00+00:00,13272,12645.43
India,44339429,2022-08-20 00:00:00+00:00,11539,12280.71
India,44348960,2022-08-21 00:00:00+00:00,9531,11511.29
India,44357546,2022-08-22 00:00:00+00:00,8586,11405
India,44368195,2022-08-23 00:00:00+00:00,10649,11705.57
India,44378920,2022-08-24 00:00:00+00:00,10725,11436.57
India,44389176,2022-08-25 00:00:00+00:00,10256,10651.14
India,44398696,2022-08-26 00:00:00+00:00,9520,10115.14
India,44408132,2022-08-27 00:00:00+00:00,9436,9814.71
India,44415723,2022-08-28 00:00:00+00:00,7591,9537.57
India,44415723,2022-08-29 00:00:00+00:00,0,8311
India,44415723,2022-08-30 00:00:00+00:00,0,6789.71
India,44436339,2022-08-31 00:00:00+00:00,20616,8202.71
India,44442507,2022-09-01 00:00:00+00:00,6168,7618.71
India,44449726,2022-09-02 00:00:00+00:00,7219,7290
India,44456535,2022-09-03 00:00:00+00:00,6809,6914.71
India,44462445,2022-09-04 00:00:00+00:00,5910,6674.57
India,44466862,2022-09-05 00:00:00+00:00,4417,7305.57
India,44469661,2022-09-06 00:00:00+00:00,2799,7705.43
India,44478636,2022-09-07 00:00:00+00:00,8975,6042.43
India,44484729,2022-09-08 00:00:00+00:00,6093,6031.71
India,44490283,2022-09-09 00:00:00+00:00,5554,5793.86
India,44495359,2022-09-10 00:00:00+00:00,5076,5546.29
India,44500580,2022-09-11 00:00:00+00:00,5221,5447.86
India,44502363,2022-09-12 00:00:00+00:00,1783,5071.57
India,44510057,2022-09-13 00:00:00+00:00,7694,5770.86
India,44516479,2022-09-14 00:00:00+00:00,6422,5406.14
India,44522777,2022-09-15 00:00:00+00:00,6298,5435.43
India,44528524,2022-09-16 00:00:00+00:00,5747,5463
India,44534188,2022-09-17 00:00:00+00:00,5664,5547
India,44539046,2022-09-18 00:00:00+00:00,4858,5495.14
India,44543089,2022-09-19 00:00:00+00:00,4043,5818
India,44545011,2022-09-20 00:00:00+00:00,1922,4993.43
India,44553042,2022-09-21 00:00:00+00:00,8031,5223.29
India,44558425,2022-09-22 00:00:00+00:00,5383,5092.57
India,44563337,2022-09-23 00:00:00+00:00,4912,4973.29
India,44568114,2022-09-24 00:00:00+00:00,4777,4846.57
India,44572243,2022-09-25 00:00:00+00:00,4129,4742.43
India,44575473,2022-09-26 00:00:00+00:00,3230,4626.29
India,44579088,2022-09-27 00:00:00+00:00,3615,4868.14
India,44583360,2022-09-28 00:00:00+00:00,4272,4331.14
India,44587307,2022-09-29 00:00:00+00:00,3947,4126
India,44591112,2022-09-30 00:00:00+00:00,3805,3967.86
India,44594487,2022-10-01 00:00:00+00:00,3375,3767.57
India,44597498,2022-10-02 00:00:00+00:00,3011,3607.86
India,44599466,2022-10-03 00:00:00+00:00,1968,3427.57
India,44601892,2022-10-04 00:00:00+00:00,2426,3257.71
India,44604463,2022-10-05 00:00:00+00:00,2571,3014.71
India,44606460,2022-10-06 00:00:00+00:00,1997,2736.14
India,44609257,2022-10-07 00:00:00+00:00,2797,2592.14
India,44612013,2022-10-08 00:00:00+00:00,2756,2503.71
India,44614437,2022-10-09 00:00:00+00:00,2424,2419.86
India,44616394,2022-10-10 00:00:00+00:00,1957,2418.29
India,44616235,2022-10-11 00:00:00+00:00,0,2071.71
India,44621319,2022-10-12 00:00:00+00:00,5084,2430.71
India,44623997,2022-10-13 00:00:00+00:00,2678,2528
India,44626427,2022-10-14 00:00:00+00:00,2430,2475.57
India,44628828,2022-10-15 00:00:00+00:00,2401,2424.86
India,44630888,2022-10-16 00:00:00+00:00,2060,2372.86
India,44632430,2022-10-17 00:00:00+00:00,1542,2313.57
India,44634376,2022-10-18 00:00:00+00:00,1946,2591.57
India,44636517,2022-10-19 00:00:00+00:00,2141,2171.14
India,44638636,2022-10-20 00:00:00+00:00,2119,2091.29
India,44640748,2022-10-21 00:00:00+00:00,2112,2045.86
India,44642742,2022-10-22 00:00:00+00:00,1994,1987.71
India,44644076,2022-10-23 00:00:00+00:00,1334,1884
India,44644938,2022-10-24 00:00:00+00:00,862,1786.86
India,44645768,2022-10-25 00:00:00+00:00,830,1627.43
India,44646880,2022-10-26 00:00:00+00:00,1112,1480.43
India,44649088,2022-10-27 00:00:00+00:00,2208,1493.14
India,44650662,2022-10-28 00:00:00+00:00,1574,1416.29
India,44652256,2022-10-29 00:00:00+00:00,1594,1359.14
India,44653592,2022-10-30 00:00:00+00:00,1336,1359.43
India,44654638,2022-10-31 00:00:00+00:00,1046,1385.71
India,44655828,2022-11-01 00:00:00+00:00,1190,1437.14
India,44655926,2022-11-02 00:00:00+00:00,98,1292.29
India,44658365,2022-11-03 00:00:00+00:00,2439,1325.29
India,44659447,2022-11-04 00:00:00+00:00,1082,1255
India,44660579,2022-11-05 00:00:00+00:00,1132,1189
India,44661504,2022-11-06 00:00:00+00:00,925,1130.29
India,44660293,2022-11-07 00:00:00+00:00,0,980.86
India,44660293,2022-11-08 00:00:00+00:00,0,810.86
India,44660293,2022-11-09 00:00:00+00:00,0,796.86
India,44664810,2022-11-10 00:00:00+00:00,4517,1093.71
India,44665643,2022-11-11 00:00:00+00:00,833,1058.14
India,44666372,2022-11-12 00:00:00+00:00,729,1000.57
India,44666924,2022-11-13 00:00:00+00:00,552,947.29
India,44667390,2022-11-14 00:00:00+00:00,466,1013.86
India,44667900,2022-11-15 00:00:00+00:00,510,1086.71
India,44668535,2022-11-16 00:00:00+00:00,635,1177.43
India,44667967,2022-11-17 00:00:00+00:00,0,532.14
India,44669748,2022-11-18 00:00:00+00:00,1781,667.57
India,44670240,2022-11-19 00:00:00+00:00,492,633.71
